name,popular_times,latitude,longitude,working_hours,city,us_state,rating
Mattress Factory,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 33, 41, 66, 58, 50, 50, 43, 37, 25, 25, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 31, 27, 22, 25, 20, 20, 18, 16, 18, 18, 18], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 20, 29, 29, 35, 33, 37, 27, 16, 10, 16, 20, 16], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 20, 27, 25, 31, 33, 31, 31, 37, 27, 22, 14], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 31, 41, 54, 54, 58, 52, 43, 29, 22, 37, 50, 47], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 33, 56, 77, 100, 87, 64, 41, 35, 29, 14, 8, 6], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 31, 35, 39, 43, 43, 45, 54, 33, 33, 31, 33]]",40.4572005,-80.0124101,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""11AM-8PM"", ""Thursday"": ""11AM-6PM"", ""Friday"": ""11AM-6PM"", ""Saturday"": ""11AM-6PM"", ""Sunday"": ""11AM-6PM""}",Pittsburgh,Pennsylvania,4.3
Senator John Heinz History Center,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 4, 8, 24, 48, 56, 68, 52, 40, 44, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 88, 60, 28, 8, 4, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 28, 24, 28, 24, 20, 24, 40, 20, 12, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 36, 32, 36, 32, 40, 44, 36, 16, 8, 12, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 60, 80, 64, 84, 72, 68, 64, 40, 32, 24, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 44, 48, 40, 68, 76, 92, 72, 72, 60, 36, 40, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 20, 28, 24, 48, 52, 48, 40, 60, 92, 72, 0]]",40.4468415,-79.9920696,"{""Monday"": ""10AM-5PM"", ""Tuesday"": ""10AM-5PM"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""10AM-5PM""}",Pittsburgh,Pennsylvania,4.7
Mary Schenley Memorial Fountain,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 24, 26, 32, 27, 22, 22, 17, 11, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 83, 73, 64, 72, 91, 100, 68, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 15, 25, 39, 20, 13, 8, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 16, 17, 17, 17, 25, 22, 27, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 21, 12, 16, 18, 29, 12, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 22, 39, 55, 53, 26, 20, 17, 31, 18, 0, 0, 0]]",40.4419827,-79.9518791,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",Pittsburgh,Pennsylvania,4.9
Steepest Street in the US,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 14, 22, 34, 42, 74, 68, 51, 17, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 42, 34, 20, 31, 34, 62, 71, 60, 25, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 54, 51, 34, 25, 40, 60, 51, 37, 20, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 28, 40, 62, 80, 100, 85, 48, 17, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 34, 31, 22, 34, 48, 68, 60, 42, 22, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 5, 8, 25, 48, 82, 88, 65, 48, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 37, 20, 22, 31, 42, 74, 74, 48, 31, 0, 0, 0]]",40.409732,-80.0300944,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",Pittsburgh,Pennsylvania,4.6
The Frick Pittsburgh Museums & Gardens,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 20, 25, 25, 20, 20, 29, 50, 45, 20, 8, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 37, 37, 37, 37, 37, 62, 95, 70, 25, 4, 4, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 45, 37, 16, 12, 29, 54, 75, 70, 50, 25, 12, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 41, 54, 62, 66, 79, 62, 41, 29, 20, 12, 4, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25, 37, 37, 29, 20, 29, 66, 100, 87, 41, 12, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 4, 33, 50, 25, 33, 41, 41, 33, 20]]",40.4474811,-79.9017563,"{""Monday"": ""Closed"", ""Tuesday"": ""10AM-5PM"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""10AM-5PM""}",Pittsburgh,Pennsylvania,4.6
Carnegie Museum of Natural History,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 33, 16, 33, 58, 83, 50, 58, 16, 8, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 33, 75, 50, 50, 25, 8, 0, 0, 16, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 58, 66, 25, 16, 16, 16, 0, 0, 8, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 33, 33, 50, 91, 66, 33, 16, 8, 8, 8, 16, 41, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 33, 50, 41, 33, 8, 0, 16, 16, 33, 16, 8, 8, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 41, 91, 58, 58, 66, 33, 25, 0, 16, 25, 66, 41, 16, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 16, 0, 8, 25, 41, 83, 91, 83, 58, 83, 75, 100, 75, 33]]",40.4433215,-79.949974,"{""Monday"": ""10AM-5PM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-8PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""10AM-5PM""}",Pittsburgh,Pennsylvania,4.8
Haunted Pittsburgh LLC,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 40, 70, 97, 97, 64, 35, 13, 2, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 48, 72, 70, 56, 35, 37, 29, 16, 8, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 70, 67, 40, 27, 27, 48, 54, 32, 16, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 43, 29, 18, 32, 43, 54, 62, 45, 24, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 43, 67, 67, 81, 94, 100, 81, 51, 24, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 24, 45, 64, 64, 62, 67, 59, 54, 40, 0, 0, 0]]",40.4382415,-79.9966849,,Pittsburgh,Pennsylvania,4.8
National Aviary,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 50, 33, 25, 16, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 41, 100, 83, 66, 50, 66, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 33, 16, 0, 0, 0, 8, 25, 58, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 16, 41, 50, 41, 16, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 75, 100, 75, 83, 91, 41, 16, 8, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 41, 25, 33, 50, 58, 41, 0, 0, 0, 0, 0, 0, 0]]",40.4533299,-80.0096053,"{""Monday"": ""10AM-5PM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""10AM-5PM""}",Pittsburgh,Pennsylvania,4.7
Point State Park,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 14, 0, 0, 0, 1, 12, 21, 21, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 21, 12, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 14, 3, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 5, 45, 29, 0, 0, 0, 0]]",40.4415719,-80.0078538,"{""Monday"": ""7AM-11PM"", ""Tuesday"": ""7AM-11PM"", ""Wednesday"": ""7AM-11PM"", ""Thursday"": ""7AM-11PM"", ""Friday"": ""7AM-11PM"", ""Saturday"": ""7AM-11PM"", ""Sunday"": ""7AM-11PM""}",Pittsburgh,Pennsylvania,4.7
Carnegie Science Center,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 26, 30, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 60, 72, 84, 86, 89, 81, 53, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 53, 56, 58, 47, 49, 44, 35, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 47, 73, 69, 63, 49, 44, 21, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 84, 84, 73, 52, 44, 33, 35, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 60, 69, 53, 56, 55, 55, 46, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 70, 92, 100, 73, 60, 0, 0, 0, 0, 0, 0, 0, 0]]",40.4456828,-80.0181852,"{""Monday"": ""10AM-5PM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""10AM-5PM""}",Pittsburgh,Pennsylvania,4.5
Highland Park,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 7, 7, 19, 42, 61, 50, 42, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 76, 50, 34, 19, 11, 11, 15, 7, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 76, 100, 76, 30, 15, 19, 38, 30, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 42, 69, 61, 57, 50, 26, 23, 11, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 0, 3, 7, 15, 11, 11, 3, 0, 3, 11, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 61, 57, 23, 19, 15, 30, 19, 15, 7, 23, 26, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 11, 15, 15, 26, 50, 46, 38, 0, 0, 0, 0, 0, 0]]",40.4793534,-79.9155311,,Pittsburgh,Pennsylvania,4.6
Phipps Conservatory and Botanical Gardens,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 65, 80, 84, 77, 65, 54, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 36, 44, 46, 41, 33, 29, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 35, 42, 44, 38, 33, 30, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 40, 46, 46, 39, 33, 29, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 42, 47, 43, 37, 34, 37, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 48, 54, 51, 46, 45, 52, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 85, 99, 100, 92, 84, 73, 0, 0, 0, 0, 0, 0, 0]]",40.4390155,-79.947951,"{""Monday"": ""9:30AM-5PM"", ""Tuesday"": ""9:30AM-5PM"", ""Wednesday"": ""9:30AM-5PM"", ""Thursday"": ""9:30AM-5PM"", ""Friday"": ""9:30AM-10PM"", ""Saturday"": ""9:30AM-5PM"", ""Sunday"": ""9:30AM-5PM""}",Pittsburgh,Pennsylvania,4.8
Trundle Manor,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 39, 53, 58, 54, 42, 26, 22, 26, 37, 37, 29, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 13, 15, 17, 16, 17, 22, 34, 41, 41, 26, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 23, 28, 30, 27, 23, 21, 20, 23, 23, 23, 16, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 27, 30, 30, 28, 28, 31, 36, 39, 39, 22, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 28, 26, 30, 27, 33, 42, 63, 76, 75, 54, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 33, 43, 47, 45, 45, 57, 79, 100, 98, 80, 50, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 32, 46, 60, 62, 58, 52, 56, 76, 84, 77, 57, 35, 0, 0]]",40.4227215,-79.8804881,,Pittsburgh,Pennsylvania,4.8
Schenley Bridge,"[[0, 0, 0, 0, 0, 0, 0, 6, 15, 31, 51, 69, 83, 92, 96, 96, 89, 75, 56, 38, 25, 15, 0, 0], [0, 0, 0, 0, 0, 0, 0, 8, 15, 26, 37, 47, 54, 56, 56, 57, 56, 52, 42, 31, 22, 14, 0, 0], [0, 0, 0, 0, 0, 0, 0, 9, 17, 28, 40, 49, 55, 56, 56, 57, 58, 55, 46, 35, 24, 15, 0, 0], [0, 0, 0, 0, 0, 0, 0, 9, 17, 28, 40, 50, 57, 60, 60, 63, 65, 64, 53, 40, 28, 18, 0, 0], [0, 0, 0, 0, 0, 0, 0, 8, 17, 29, 41, 50, 56, 59, 60, 62, 65, 67, 64, 56, 43, 26, 0, 0], [0, 0, 0, 0, 0, 0, 0, 8, 16, 28, 41, 53, 61, 67, 68, 70, 71, 69, 62, 52, 40, 25, 0, 0], [0, 0, 0, 0, 0, 0, 0, 9, 19, 35, 54, 73, 85, 93, 98, 100, 93, 77, 56, 37, 24, 15, 0, 0]]",40.4411083,-79.948824,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",Pittsburgh,Pennsylvania,4.9
The Clemente Museum,"[[35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 28, 30, 33, 34, 33, 31, 21, 15, 16, 22, 19], [19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 25, 31, 25, 20, 18, 15, 16, 14], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 25, 32, 24, 16, 10, 13, 12], [13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 28, 28, 26, 28, 26, 23, 20, 14], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 23, 36, 44, 58, 61, 54, 44, 29], [19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 32, 37, 37, 44, 44, 55, 63, 65, 68, 57, 40], [28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 20, 35, 46, 68, 85, 97, 100, 98, 94, 78, 62]]",40.4624843,-79.967686,,Pittsburgh,Pennsylvania,4.9
Bullhead,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 39, 45, 47, 44, 37, 28, 20, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 82, 65, 53, 57, 65, 68, 61, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 49, 45, 60, 73, 60, 42, 34, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 55, 44, 46, 47, 40, 28, 17, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 17, 20, 20, 17, 15, 17, 24, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",45.7655532,-101.0806929,,Bullhead,South Dakota,
Fort Donelson National Battlefield Visitor Center,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 55, 27, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 86, 97, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 38, 52, 55, 0, 0, 0, 0]]",36.4824658,-87.8625905,"{""Monday"": ""9AM-4PM"", ""Tuesday"": ""9AM-4PM"", ""Wednesday"": ""9AM-4PM"", ""Thursday"": ""9AM-4PM"", ""Friday"": ""9AM-4PM"", ""Saturday"": ""9AM-4PM"", ""Sunday"": ""9AM-4PM""}",Dover,Tennessee,4.7
Cordell Hull Birthplace State Park,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 21, 21, 24, 24, 21, 17, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 65, 58, 78, 85, 73, 51, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 46, 48, 60, 65, 58, 43, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 51, 92, 100, 75, 53, 46, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 34, 60, 75, 68, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",36.5823145,-85.1839576,"{""Monday"": ""9AM-4:30PM"", ""Tuesday"": ""9AM-4:30PM"", ""Wednesday"": ""9AM-4:30PM"", ""Thursday"": ""9AM-4:30PM"", ""Friday"": ""9AM-4:30PM"", ""Saturday"": ""9AM-4:30PM"", ""Sunday"": ""9AM-4:30PM""}",Byrdstown,Tennessee,4.7
Dover Hotel: The Surrender House,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 46, 46, 46, 69, 84, 84, 76, 53, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 69, 69, 53, 61, 76, 76, 61, 46, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 61, 53, 46, 61, 84, 100, 100, 76, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 46, 69, 92, 92, 76, 69, 76, 61, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 92, 100, 76, 46, 53, 76, 84, 69, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",36.4891042,-87.8366923,"{""Monday"": ""8:30AM-4PM"", ""Tuesday"": ""8:30AM-4PM"", ""Wednesday"": ""8:30AM-4PM"", ""Thursday"": ""8:30AM-4PM"", ""Friday"": ""8:30AM-4PM"", ""Saturday"": ""8:30AM-4PM"", ""Sunday"": ""8:30AM-4PM""}",Dover,Tennessee,4.7
Fort Donelson National Battlefield-Tennessee,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 46, 69, 74, 64, 74, 84, 69, 51, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 25, 43, 53, 92, 82, 71, 53, 46, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 46, 64, 58, 51, 58, 64, 74, 48, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 58, 38, 33, 41, 61, 76, 46, 35, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 46, 41, 56, 48, 48, 66, 100, 71, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 28, 41, 51, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",36.4818316,-87.8631552,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""8AM-8PM""}",Dover,Tennessee,4.8
Cross Creeks National Wildlife Refuge,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 10, 18, 25, 37, 42, 45, 37, 44, 45, 45, 32, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 14, 24, 33, 48, 54, 51, 49, 54, 58, 53, 29, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 24, 24, 20, 25, 38, 40, 44, 40, 44, 45, 38, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 11, 28, 44, 61, 67, 67, 62, 54, 51, 54, 44, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 11, 22, 28, 40, 50, 55, 48, 48, 58, 68, 50, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 27, 54, 80, 100, 94, 94, 76, 76, 70, 71, 51, 0, 0, 0, 0, 0]]",36.462283,-87.7308057,,Dover,Tennessee,4.7
